path,corrupted,width,height,mode,aspect_ratio,file_hash,error
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0027797.jpg,False,600,450,RGB,1.333,14b853397d2f40c10dec30d27d162760,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0025611.jpg,False,600,450,RGB,1.333,debaa9292eb41fabf96a757a5908e708,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0031197.jpg,False,600,450,RGB,1.333,65d5741f02c041f9e0cb2e72d3b9bbe9,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0031270.jpg,False,600,450,RGB,1.333,9053db8014545ff1ba0d8703230e24aa,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0029486.jpg,False,600,450,RGB,1.333,0f90e2e6c2d7cfab2b8736407ed48067,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0031901.jpg,False,600,450,RGB,1.333,18eaa532ba0ca45bcd2122f93786c6ea,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0032076.jpg,False,600,450,RGB,1.333,cb95e156563d7383e15967275e7da903,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0025321.jpg,False,600,450,RGB,1.333,a9b47edca3519569c8dc313418407439,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0029404.jpg,False,600,450,RGB,1.333,d23de6779905cf801b2bb02ef1968abd,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0030275.jpg,False,600,450,RGB,1.333,86cef69b781a245ead742b90756c7f88,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0026092.jpg,False,600,450,RGB,1.333,bd20a734f4488af719e7a08def7e13c3,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0024904.jpg,False,600,450,RGB,1.333,455587fac12d54f3d7ec28bccc1cf13a,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0028163.jpg,False,600,450,RGB,1.333,7638083ed5c4dc11424f322fa5d2b815,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0024669.jpg,False,600,450,RGB,1.333,7148acfeb92b1a8ff5533ce1b38e81a0,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0031217.jpg,False,600,450,RGB,1.333,80f65eb891df2c0b066a08d94b940eeb,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0025599.jpg,False,600,450,RGB,1.333,aeec9a853afec798429666178dc233ad,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0025578.jpg,False,600,450,RGB,1.333,4ab96adc1a504d940f085bf16259e053,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0029448.jpg,False,600,450,RGB,1.333,c0b28d7f502802207743c43be4232469,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0028714.jpg,False,600,450,RGB,1.333,3d07c1eaeb89acb10920760da4c11fd0,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0030956.jpg,False,600,450,RGB,1.333,0956a8103dba896a3b55193a6e40b2d9,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0026693.jpg,False,600,450,RGB,1.333,4c86b5d98ec1d0cd247ba120a2a236ef,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0027983.jpg,False,600,450,RGB,1.333,4ae94b7501b02ac909cebd7034a44c2c,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0030770.jpg,False,600,450,RGB,1.333,0a079c2856e191d660e2030c104bdebe,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0032240.jpg,False,600,450,RGB,1.333,4ca9c273b8181bffd2ea521a322d9967,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0031759.jpg,False,600,450,RGB,1.333,cc54463ed0d69579c3a6b2b24314ac8b,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0029889.jpg,False,600,450,RGB,1.333,b962b931d81f623830c2618f84cf1554,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0027385.jpg,False,600,450,RGB,1.333,1326f73891df98609a15997594b3deaf,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0030882.jpg,False,600,450,RGB,1.333,9b15b2c2403a45af20b16baf9f30a9eb,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0029514.jpg,False,600,450,RGB,1.333,e6a65707af9329f1e6577b3f75147602,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0027672.jpg,False,600,450,RGB,1.333,1444ae63de2d675271d667faaa9676a2,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0026163.jpg,False,600,450,RGB,1.333,8488692afb6b2e63d8e6c83e55088000,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0025807.jpg,False,600,450,RGB,1.333,0c87b20c6f5d38a85a178680a31af4e4,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0032745.jpg,False,600,450,RGB,1.333,d5db65512e8570dc31f13122830994a6,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0032557.jpg,False,600,450,RGB,1.333,14ae35f36d984c55fbae002fc8100c60,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0033092.jpg,False,600,450,RGB,1.333,114475247ac79acb45fadf1d4e696260,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0027903.jpg,False,600,450,RGB,1.333,1e3e2876d9017dd851cd89e3e293823d,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0026456.jpg,False,600,450,RGB,1.333,cf1e6cbb5dbc250d18db2fa6d854aec1,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0033450.jpg,False,600,450,RGB,1.333,435572cf52d320961dbb14996c783bbf,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0033254.jpg,False,600,450,RGB,1.333,8f1177bd68205590b735f2a456f14e49,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0033158.jpg,False,600,450,RGB,1.333,bee3970745de3a5825ee96bf8dbd3b0c,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0032867.jpg,False,600,450,RGB,1.333,7bc8e51747df1056f640df75339b82d9,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0032545.jpg,False,600,450,RGB,1.333,fd42ea0e207b3b2038399caac4bb9175,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0032692.jpg,False,600,450,RGB,1.333,3c87e9ee3318b19df3868b8eea3ed5b2,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0033608.jpg,False,600,450,RGB,1.333,f41ca8868ad4dc7a7610f4fed075c211,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0033969.jpg,False,600,450,RGB,1.333,129c128382856719d95c2b367b37c2be,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0033031.jpg,False,600,450,RGB,1.333,646463faffb11638a4aa741689bb483e,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0032775.jpg,False,600,450,RGB,1.333,4f4b9fbe403fff1a510d6a2bf1428a40,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0033458.jpg,False,600,450,RGB,1.333,fe7fb45fbd944c01cd1c1154249b33aa,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0032614.jpg,False,600,450,RGB,1.333,4a30563d08d3f37bbdd032e783e53b30,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0033349.jpg,False,600,450,RGB,1.333,57180103b27ecd6ae49436c83bb9b039,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0032919.jpg,False,600,450,RGB,1.333,5ef136ee0c289b65b6cdde22f7614c05,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0032866.jpg,False,600,450,RGB,1.333,6aa11fe11f2b9e79fbb1149d811937fe,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0033135.jpg,False,600,450,RGB,1.333,a100aa6ee06cc6869b26d29cca61a15d,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0032538.jpg,False,600,450,RGB,1.333,5a45c20308a58cc962f5bd9bb54071e4,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0033591.jpg,False,600,450,RGB,1.333,3895a658b27851c99bca27b9109ab294,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0031648.jpg,False,600,450,RGB,1.333,2ed95d553d767bd942422cd638561ab2,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0033565.jpg,False,600,450,RGB,1.333,4b5f3e43a2a8b33cd00cebf132f7825d,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0033123.jpg,False,600,450,RGB,1.333,2a1434349f708999bf0bd3face749b6f,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0033230.jpg,False,600,450,RGB,1.333,e651cedaf6bc90da4997bad56c7f5b81,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0033762.jpg,False,600,450,RGB,1.333,7e3c59ee549649c8060bf2a3289f0a29,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0034214.jpg,False,600,450,RGB,1.333,175861bc15b7e83d22afdbae78e852a6,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0033749.jpg,False,600,450,RGB,1.333,fc898b60fd21e2125c6e315ed6766642,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0034196.jpg,False,600,450,RGB,1.333,cae3b133c2883a05b51faa66d71afb36,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0031090.jpg,False,600,450,RGB,1.333,91157b85d42173bf2339915e49c8149c,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0032270.jpg,False,600,450,RGB,1.333,d7fafe26bdb5aa120120166065cd1575,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0031950.jpg,False,600,450,RGB,1.333,25d90a4454e7af5abd6fca2788a83e7a,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0028146.jpg,False,600,450,RGB,1.333,33e17b4c90dc23a6b54a2ac3dba0cc6e,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0027159.jpg,False,600,450,RGB,1.333,f9bffdb851639e4c6b7e663bbc5e9d5a,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0028188.jpg,False,600,450,RGB,1.333,986a7ec799b04068406712ef5fe30acb,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0030722.jpg,False,600,450,RGB,1.333,07b0566070c4b0e4d7a87b33fcd19e7e,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0026876.jpg,False,600,450,RGB,1.333,442c263f8b5bae61f301de7b4cfc0a05,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0030606.jpg,False,600,450,RGB,1.333,5c57aa092f642e4d8135cf5838fe7ff8,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0024747.jpg,False,600,450,RGB,1.333,4a134c1a7df1c906f689f2edf96df461,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0031346.jpg,False,600,450,RGB,1.333,ded7acfa5e607df62d82dd36716e311a,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0027210.jpg,False,600,450,RGB,1.333,be70732617464e4a03723bacd8091d96,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0025924.jpg,False,600,450,RGB,1.333,92487f2445d89417fa8fa0812fe3b25a,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0031719.jpg,False,600,450,RGB,1.333,b6be314884687e57d90b5d6138126a42,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0030070.jpg,False,600,450,RGB,1.333,b8cb8fafd796a38551abb5e29784ddce,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0031093.jpg,False,600,450,RGB,1.333,3bb7196c67ded7f1bbd9707b544b5af2,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0029608.jpg,False,600,450,RGB,1.333,fe2f365df04d150d4119f6e2b72dc30b,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0024402.jpg,False,600,450,RGB,1.333,1ed7bff9d66d2f989ac405ba62a3583d,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0027256.jpg,False,600,450,RGB,1.333,a9b5acb818d9d5de04e6444ddfbccdac,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0032715.jpg,False,600,450,RGB,1.333,f8441a85c263be2fd9273be881305feb,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0033991.jpg,False,600,450,RGB,1.333,d2cc80ed03e3b43f84853cb1a17b513d,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0033817.jpg,False,600,450,RGB,1.333,c584e6c9865af9c4b4d8cf8de50173cd,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0032839.jpg,False,600,450,RGB,1.333,8e89a449db12136fc9f905020a02ad11,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0032932.jpg,False,600,450,RGB,1.333,462891afea6b5f2bea556350f9bf0121,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0031996.jpg,False,600,450,RGB,1.333,c4395eb119f7bfb2fe7b7be4b75f3b1f,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0032890.jpg,False,600,450,RGB,1.333,1a9981a64d685e6486ec21bde0a75184,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0033844.jpg,False,600,450,RGB,1.333,4b6df590c10020ff1746e116cefb1937,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0026336.jpg,False,600,450,RGB,1.333,f7f3773b56b0a70405aa61a4a6678337,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0029439.jpg,False,600,450,RGB,1.333,4ddcc88eb3e44a6242d0e6234613716d,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0031201.jpg,False,600,450,RGB,1.333,03cb2381ef32eeaedd76186521c691f4,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0030283.jpg,False,600,450,RGB,1.333,ed782cf0d52245fe65b9c3b5e221bcae,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0031706.jpg,False,600,450,RGB,1.333,614eaeb73492b6bc8ac862195cf0274a,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0024475.jpg,False,600,450,RGB,1.333,77a09f92cbc8fa6eb6dca995f3d55f57,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0025677.jpg,False,600,450,RGB,1.333,7cb37c4fa6ee4e9f6f33db85cc6de5b0,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0025873.jpg,False,600,450,RGB,1.333,7cd046396d9c015db1e71c02d0b31247,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0025197.jpg,False,600,450,RGB,1.333,2281671a97cee3156cc58ac18d2047c3,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0032409.jpg,False,600,450,RGB,1.333,aac3679fa6c167d38aa231931117b146,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0028680.jpg,False,600,450,RGB,1.333,b333b842fd988b5c6dc9102eb3d48a08,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0025244.jpg,False,600,450,RGB,1.333,8e46caf1f562e4cef89fc335b6b2b030,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0025596.jpg,False,600,450,RGB,1.333,1c9b65b495b9628a7dee32c1f65b58d8,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0027563.jpg,False,600,450,RGB,1.333,9607dd19c0d998dd1582fb2452c22316,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0025707.jpg,False,600,450,RGB,1.333,dd671c13feec3424ad33c3c39ad36adb,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0029742.jpg,False,600,450,RGB,1.333,526119c07df9e3c0367770340900cea2,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0025612.jpg,False,600,450,RGB,1.333,51af47f121595eb5c8db60976547e961,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0027522.jpg,False,600,450,RGB,1.333,db1cf915054a429ccd8589403d9d9548,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0028406.jpg,False,600,450,RGB,1.333,22f4e7a19f4886ed8312fafcf3e047a2,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0025628.jpg,False,600,450,RGB,1.333,1caf39a04d20ea784ac71b53373ad547,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0026393.jpg,False,600,450,RGB,1.333,5317e9d9feb26622459d8eca108a1f9a,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0029877.jpg,False,600,450,RGB,1.333,f217d936ad2008e41d18bbc7b0da8144,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0024662.jpg,False,600,450,RGB,1.333,def4edb5d5c991c1aa3ee8c6f55bf38b,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0031215.jpg,False,600,450,RGB,1.333,e5e780c50733a7beb3d44e96cf330ec5,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0027856.jpg,False,600,450,RGB,1.333,7d059883307f678ef334806002ba7ef7,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0028431.jpg,False,600,450,RGB,1.333,29e6192569b9ca378ddaafb5ee901401,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0030104.jpg,False,600,450,RGB,1.333,d35eacaef9fb9f0733ce84477c389dbc,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0026490.jpg,False,600,450,RGB,1.333,f5d9658cf41f002c971ebea9460b45e2,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0027790.jpg,False,600,450,RGB,1.333,99ede8066a3e8d0b623c7465d7d479d5,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0027888.jpg,False,600,450,RGB,1.333,3d8d8e8f738dcf332fc52f47cfeed2da,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0024370.jpg,False,600,450,RGB,1.333,a3805a4a496f7a3c8a03e24cf7e86c3a,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0025606.jpg,False,600,450,RGB,1.333,a9ac2cc1912209cc4d4090c39dd48fb7,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0031103.jpg,False,600,450,RGB,1.333,8f8dd7cb992e913602a0cba0cb543eaa,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0031065.jpg,False,600,450,RGB,1.333,b6b7951d23b13acf066268393b9419fb,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0025250.jpg,False,600,450,RGB,1.333,6bb0c3b676054af69634966c10c1a220,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0024375.jpg,False,600,450,RGB,1.333,96b8d88828b81ff030f6ad371f0c0a73,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0029099.jpg,False,600,450,RGB,1.333,03b7d63ca4527de5a5773d3bb609c59b,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0031955.jpg,False,600,450,RGB,1.333,4692bed2f7298f33d94dc1f818ec57fd,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0025249.jpg,False,600,450,RGB,1.333,425862aaf3b7584b6e4f7c7a63ceb402,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0026713.jpg,False,600,450,RGB,1.333,dec415e94115781ccdeb3e55aae71c55,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0031276.jpg,False,600,450,RGB,1.333,ed6e33bcad9deb44f23ad0750d860f15,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0028885.jpg,False,600,450,RGB,1.333,027b1c0154abb391df105ff1f9479b09,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0024867.jpg,False,600,450,RGB,1.333,704351cad4bc844844dd3a0f495c9446,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0027937.jpg,False,600,450,RGB,1.333,83a353522ea544bd7fbaf04935ec7b0d,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0025425.jpg,False,600,450,RGB,1.333,a8d0469ae82d7aebd401ee8bc74604ab,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0024706.jpg,False,600,450,RGB,1.333,424dc7f8a20a745c9b07d8eb9c343bce,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0027665.jpg,False,600,450,RGB,1.333,708696fe5a6a188a1ffcb3fd2c30d4fc,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0026467.jpg,False,600,450,RGB,1.333,d96e5064d856e7bdb546029e3fdeb979,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0032057.jpg,False,600,450,RGB,1.333,91ba0ad59036f3335114c0168d8dc734,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0025680.jpg,False,600,450,RGB,1.333,e03e71d84224fd13aed672a65d706a05,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0026068.jpg,False,600,450,RGB,1.333,4647d802f739f835d439e339204f761a,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0025452.jpg,False,600,450,RGB,1.333,dbc77cd30cdf07fa6c2cd55d6df4d099,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0026349.jpg,False,600,450,RGB,1.333,f7b2b0f86fb28c9b63526abaeef4a04a,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0027269.jpg,False,600,450,RGB,1.333,c2330bc7b001c136d6eda4b72903591d,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0028155.jpg,False,600,450,RGB,1.333,b7f6d2591d236867708caf9247b0ba52,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0034093.jpg,False,600,450,RGB,1.333,dd8063076d968a43f35f14e9f88a1359,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_1/ISIC_0029230.jpg,False,600,450,RGB,1.333,64dcffc4dd38edc59b5a85068234bac5,
/kaggle/input/datasets/kmader/skin-cancer-mnist-ham10000/HAM10000_images_part_2/ISIC_0031513.jpg,False,600,450,RGB,1.333,124d52ebfd4134cde94a2f40b9719a0a,
